Date,3382.T,4063.T,7974.T,4502.T,4503.T,6752.T,7201.T,2914.T,9503.T,7751.T,6758.T,8604.T,9501.T,5401.T,7203.T,7267.T,8802.T,6502.T,9021.T,8031.T,8058.T,8306.T,8316.T,8411.T,8766.T,6301.T,9432.T,9433.T,9437.T,9984.T
2009-05-31,2333.0555555555557,4996.111111111111,25902.222222222223,3793.8888888888887,660.5555555555555,617.5,535.0555555555555,1308.5833333333333,2051.6666666666665,3184.0,2539.4444444444443,678.3888888888889,2385.277777777778,3512.777777777778,3711.1111111111113,2776.6666666666665,1430.1666666666667,2952.0,3158.0,1157.9444444444443,1714.5,614.3333333333334,3813.3333333333335,2326.6666666666665,1930.2,1346.9444444444443,968.6111111111111,778.5183919270834,1396.3333333333333,880.0833333333334
2009-06-30,2297.2727272727275,4686.363636363636,25862.727272727272,3766.3636363636365,665.5454545454545,617.5,590.7727272727273,1483.5681818181818,2072.9545454545455,3184.0,2587.7272727272725,806.2727272727273,2423.409090909091,3708.181818181818,3754.090909090909,2730.2272727272725,1581.3181818181818,2952.0,3158.0,1218.7272727272727,1865.5,616.4090909090909,4016.818181818182,2450.0,1930.2,1509.7272727272727,957.3863636363636,831.9696377840909,1400.2272727272727,913.0681818181819
2009-07-31,2177.9545454545455,4588.636363636364,26155.0,3709.5454545454545,680.2727272727273,617.5,586.6363636363636,1364.7954545454545,2150.2272727272725,3184.0,2354.090909090909,772.6363636363636,2446.1363636363635,3504.090909090909,3622.2727272727275,2589.5454545454545,1495.6363636363637,2952.0,3158.0,1112.1818181818182,1726.6363636363637,559.5,3810.4545454545455,2086.818181818182,1930.2,1460.7727272727273,949.7727272727273,855.1514559659091,1385.3181818181818,914.2727272727273
2009-08-31,2253.5714285714284,5152.857142857143,24939.52380952381,3789.0476190476193,727.6190476190476,617.5,696.8571428571429,1383.404761904762,2102.1428571428573,3184.0,2612.8571428571427,814.1428571428571,2406.904761904762,3766.190476190476,4062.8571428571427,3045.9523809523807,1534.7142857142858,2952.0,3158.0,1253.2857142857142,1918.3809523809523,597.0952380952381,4061.904761904762,2285.714285714286,1930.2,1646.5714285714287,1008.8095238095239,873.8095703125,1403.1904761904761,1019.047619047619
2009-09-30,2138.684210526316,5641.578947368421,24305.555555555555,3797.8947368421054,733.578947368421,617.5,614.1052631578947,1478.2631578947369,2126.842105263158,3184.0,2526.0526315789475,698.6315789473684,2379.4736842105262,3448.4210526315787,3778.4210526315787,2832.6315789473683,1560.0526315789473,2952.0,3158.0,1216.6315789473683,1893.7894736842106,529.1578947368421,3512.3684210526317,1960.0,1930.2,1719.3684210526317,1114.342105263158,910.526212993421,1449.6842105263158,1012.921052631579
2009-10-31,2103.5238095238096,5271.428571428572,23439.52380952381,3645.2380952380954,713.7142857142857,617.5,653.0,1371.4761904761904,2026.142857142857,3184.0,2600.2380952380954,635.6190476190476,2261.6666666666665,3420.4761904761904,3555.2380952380954,2777.3809523809523,1412.2380952380952,2952.0,3158.0,1219.6666666666667,1937.5714285714287,478.2857142857143,3217.8571428571427,1785.2380952380952,1930.2,1748.6190476190477,966.9047619047619,821.111095610119,1350.952380952381,1032.8809523809523
2009-11-30,1953.7894736842106,4703.1578947368425,22782.105263157893,3559.4736842105262,651.4736842105264,617.5,643.2631578947369,1257.6052631578948,2019.0,3184.0,2499.7368421052633,618.4736842105264,2210.2631578947367,3296.315789473684,3482.6315789473683,2806.0526315789475,1318.1052631578948,2952.0,3158.0,1164.3157894736842,1951.3684210526317,481.3157894736842,2973.157894736842,1685.7894736842106,1930.2,1775.2105263157894,927.3684210526316,772.2805818256579,1299.7894736842106,1064.8684210526317
2009-12-31,1931.142857142857,5057.142857142857,21414.761904761905,3757.1428571428573,677.7142857142857,617.5,739.047619047619,1476.904761904762,2128.095238095238,3184.0,2572.1428571428573,676.2380952380952,2338.809523809524,3581.4285714285716,3749.5238095238096,3027.6190476190477,1466.4285714285713,2952.0,3158.0,1263.4761904761904,2205.9523809523807,471.3333333333333,2803.809523809524,1684.7619047619048,1930.2,1863.4761904761904,928.9285714285714,803.3332868303571,1310.952380952381,1075.357142857143
2010-01-31,1991.421052631579,5168.9473684210525,25346.315789473683,3954.7368421052633,694.5263157894736,617.5,774.3157894736842,1631.4473684210527,2117.0,3184.0,2975.4736842105262,722.7894736842105,2443.157894736842,3676.842105263158,3956.842105263158,3215.2631578947367,1527.157894736842,2952.0,3158.0,1404.0526315789473,2362.315789473684,479.6842105263158,2901.2631578947367,1808.9473684210527,1930.2,1960.4736842105262,971.9078947368421,857.8947882401316,1353.578947368421,1150.7631578947369
2010-02-28,1974.6842105263158,4841.578947368421,24605.78947368421,3981.842105263158,667.8947368421053,617.5,733.5263157894736,1631.4473684210527,2085.0,3184.0,3083.0526315789475,655.0526315789474,2444.684210526316,3264.7368421052633,3361.5789473684213,3082.0526315789475,1403.0526315789473,2952.0,3158.0,1346.2631578947369,2204.842105263158,456.42105263157896,2860.3684210526317,1741.578947368421,1930.2,1797.421052631579,985.5921052631579,809.3422080592105,1393.421052631579,1161.8684210526317
2010-03-31,2065.7727272727275,5130.909090909091,28164.545454545456,4123.409090909091,667.2727272727273,617.5,750.7727272727273,1666.3636363636363,2123.3636363636365,3184.0,3385.909090909091,667.9545454545455,2452.8636363636365,3473.6363636363635,3547.7272727272725,3221.3636363636365,1459.9545454545455,2952.0,3158.0,1509.8181818181818,2336.0,469.54545454545456,2941.818181818182,1867.2727272727273,1930.2,1899.0,973.1818181818181,794.7727716619319,1399.5,1136.25
2010-04-30,2393.6190476190477,5495.714285714285,31414.285714285714,4085.4761904761904,680.0952380952381,617.5,810.2380952380952,1629.404761904762,2099.8571428571427,3184.0,3392.1428571428573,683.2380952380952,2424.4285714285716,3553.809523809524,3694.285714285714,3269.0476190476193,1581.3333333333333,2952.0,3158.0,1569.952380952381,2398.809523809524,502.5238095238095,3221.6666666666665,1854.7619047619048,1930.2,1907.2380952380952,979.4047619047619,786.9841889880952,1475.1904761904761,1103.2142857142858
2010-05-31,2221.5555555555557,4867.777777777777,26942.222222222223,3853.3333333333335,614.3999972873264,617.5,706.1666666666666,1498.9444444444443,2096.8333333333335,3184.0,2923.8888888888887,584.5,2301.3333333333335,3232.777777777778,3437.5,2925.9444444444443,1514.7222222222222,2952.0,3158.0,1315.388888888889,2051.777777777778,451.5,2778.1666666666665,1651.6666666666667,1930.2,1699.2777777777778,942.8472222222222,715.6017795138889,1391.9444444444443,1087.5555555555557
2010-06-30,2091.590909090909,4606.590909090909,26335.454545454544,3835.4545454545455,596.6818181818181,617.5,653.9090909090909,1457.8181818181818,2144.818181818182,3184.0,2581.5454545454545,533.6818181818181,2413.2727272727275,3106.818181818182,3225.0,2707.409090909091,1334.3636363636363,2952.0,3158.0,1147.7727272727273,1934.2272727272727,425.6818181818182,2658.3636363636365,1570.0,1930.2,1676.6363636363637,913.3522727272727,706.7802734375,1347.590909090909,1179.8181818181818
2010-07-31,2054.75,4238.5,25380.0,3946.75,589.4100036621094,617.5,636.4,1381.925,2122.95,3184.0,2466.15,482.15,2409.25,2967.0,3088.75,2625.8,1243.75,2952.0,3158.0,1105.7,1902.1,415.1,2572.15,1395.5,1930.2,1726.8,918.875,720.333251953125,1376.95,1228.6
2010-08-31,2032.5,4049.318181818182,23475.0,3948.181818181818,583.4090881347656,617.5,651.6363636363636,1367.75,2121.8636363636365,3184.0,2566.0454545454545,497.40909090909093,2421.2727272727275,2885.4545454545455,3023.1363636363635,2813.0454545454545,1268.1818181818182,2952.0,3158.0,1160.2272727272727,1883.3181818181818,419.90909090909093,2615.818181818182,1365.0,1930.2,1790.6363636363637,917.8977272727273,701.5530450994319,1414.0,1239.5681818181818
2010-09-30,1975.8947368421052,4204.736842105263,23328.947368421053,3963.9473684210525,608.3157894736842,617.5,690.421052631579,1378.7368421052631,2157.0526315789475,3184.0,2545.842105263158,447.4736842105263,2375.3684210526317,2902.6315789473683,2982.5263157894738,2892.4210526315787,1328.1052631578948,2952.0,3158.0,1172.1052631578948,1910.8947368421052,405.2105263157895,2557.4736842105262,1290.0,1930.2,1857.6842105263158,934.9342105263158,690.3948396381579,1439.0,1281.921052631579
2010-10-31,1936.2,4333.5,21119.5,3850.5,617.6399993896484,617.5,737.85,1307.175,1975.4,3184.0,2656.45,431.3,1937.0,2699.0,2910.95,2968.15,1470.25,2952.0,3158.0,1307.8,2010.3,387.9,2418.7,1199.0,1930.2,1943.65,918.9375,683.958349609375,1364.1,1344.65
2010-11-30,2002.65,4115.5,21356.5,3919.25,610.5799987792968,617.5,775.0,1393.45,2032.7,3184.0,2810.95,460.2,1911.35,2728.5,3120.75,3002.25,1453.5,2952.0,3158.0,1317.45,2093.3,392.4,2517.3,1276.0,1930.2,2239.0,945.5625,787.000048828125,1363.9,1410.5
2010-12-31,2144.714285714286,4308.333333333333,23869.04761904762,3957.1428571428573,616.6190476190476,617.5,802.4285714285714,1462.547619047619,2025.7142857142858,3184.0,2988.285714285714,510.9047619047619,1977.4285714285713,2937.1428571428573,3257.1428571428573,3198.809523809524,1468.7619047619048,2952.0,3158.0,1341.047619047619,2190.2380952380954,425.2857142857143,2785.285714285714,1453.8095238095239,1930.2,2463.1428571428573,941.4285714285714,816.2302827380952,1400.4285714285713,1457.1666666666667
2011-01-31,2175.0,4701.8421052631575,23225.263157894737,3987.3684210526317,628.4736842105264,617.5,838.9473684210526,1554.8684210526317,2022.7368421052631,3184.0,2936.8947368421054,526.8947368421053,1992.3684210526317,2915.7894736842104,3434.4736842105262,3350.2631578947367,1581.0,2952.0,3158.0,1413.7894736842106,2346.2105263157896,448.2631578947368,2946.5789473684213,1647.3684210526317,1930.2,2505.8947368421054,939.8026315789474,792.3244757401316,1456.2631578947369,1416.157894736842
2011-02-28,2218.842105263158,4757.368421052632,24036.315789473683,4034.4736842105262,650.5263157894736,617.5,864.1052631578947,1685.3947368421052,2123.4736842105262,3184.0,2937.7368421052633,524.6315789473684,2098.1052631578946,3002.1052631578946,3702.8947368421054,3583.157894736842,1640.7368421052631,2952.0,3158.0,1494.1052631578948,2334.0526315789475,454.36842105263156,3019.5789473684213,1669.4736842105262,1930.2,2521.842105263158,988.0263157894736,857.7631578947369,1526.5263157894738,1556.2631578947369
2011-03-31,2130.818181818182,4161.363636363636,22477.727272727272,3939.318181818182,617.1727239435369,617.5,761.0454545454545,1609.5454545454545,2022.1818181818182,3184.0,2710.6363636363635,462.04545454545456,1397.1818181818182,2713.6363636363635,3457.0454545454545,3231.681818181818,1531.0454545454545,2952.0,3158.0,1443.5454545454545,2208.9545454545455,411.04545454545456,2790.0,1521.8181818181818,1930.2,2624.3636363636365,965.1136363636364,873.48486328125,1494.3636363636363,1593.9318181818182
2011-04-30,2054.0,4153.25,20687.0,3905.5,621.95,617.5,730.9,1546.925,1738.6,3184.0,2504.35,416.05,432.9,2537.0,3252.25,3005.05,1388.3,2952.0,3158.0,1447.5,2236.1,384.05,2506.0,1294.5,1930.2,2769.9,934.1875,852.20830078125,1473.75,1677.5
2011-05-31,2050.2105263157896,4176.8421052631575,18746.315789473683,3836.0526315789475,616.8421052631579,617.5,793.4736842105264,1595.5263157894738,1488.5263157894738,3184.0,2243.0526315789475,400.2105263157895,393.3157894736842,2463.157894736842,3303.157894736842,3088.9473684210525,1424.1052631578948,2952.0,3158.0,1375.3684210526317,2077.315789473684,382.2105263157895,2432.7894736842104,1292.6315789473683,1930.2,2610.3684210526317,952.3026315789474,945.7894736842105,1475.578947368421,1538.8157894736842
2011-06-30,2165.181818181818,4129.090909090909,16170.454545454546,3705.0,618.7272727272727,617.5,806.1818181818181,1517.159090909091,1355.5,3184.0,2042.0454545454545,389.0,277.40909090909093,2406.818181818182,3248.181818181818,2992.2272727272725,1363.7727272727273,2952.0,3158.0,1331.9545454545455,1973.7727272727273,369.72727272727275,2340.9545454545455,1240.0,1930.2,2388.9545454545455,951.4204545454545,959.5454989346591,1440.5454545454545,1493.7272727272727
2011-07-31,2237.65,4287.75,15031.5,3719.75,616.4600006103516,617.5,851.5,1597.625,1460.3,3184.0,2112.5,389.65,455.55,2610.0,3332.25,3185.5,1444.05,2952.0,3158.0,1445.2,2073.55,400.85,2494.95,1316.0,1930.2,2498.85,967.3125,949.166650390625,1434.8,1554.625
2011-08-31,2067.873476774796,3761.1343410326085,12170.143469769022,3628.782608695652,578.6203056003736,617.5,713.6969577955163,1685.4765200407608,1316.1056545091712,3184.0,1710.6278235394022,330.59804369055706,416.22626130477244,2344.782608695652,2883.71826171875,2626.7695630944295,1249.5413022248642,2952.0,3158.0,1305.7673923658288,1849.3747823963995,360.5975222380265,2274.0,1168.5839153787365,1930.2,2073.6573910920515,907.0968681003736,924.3373466159986,1398.500005307405,1343.7173913043478
2011-09-30,2128.45,3806.925,12311.65,3694.006494140625,577.2400024414062,617.5,667.942251586914,1765.5049987792968,1374.85,3184.0,1531.925,295.65,334.15,2267.5,2670.7180053710936,2354.1614990234375,1233.15,2952.0,3158.0,1243.9664978027345,1726.2910034179688,336.4964004516602,2141.431005859375,1125.8869995117188,1930.2,1804.45,915.0625,979.7419464111329,1428.1960021972657,1275.5109985351562
2011-10-31,2182.25,3945.25,11772.5,3595.5,577.85,617.5,703.95,1870.125,1209.8,3184.0,1541.0,287.3,249.75,2151.0,2576.45,2315.05,1321.8,2952.0,3158.0,1105.1,1533.65,336.75,2145.5,1102.0,1930.2,1727.3,951.0,944.416748046875,1396.45,1225.9
2011-11-30,2108.8,3765.25,11798.0,3279.25,593.1699981689453,617.5,695.1,1876.0,1147.35,3184.0,1366.4,252.55,291.9,1841.0,2482.65,2287.95,1295.4,2952.0,3158.0,1144.75,1551.4,330.65,2093.0,1027.0,1930.2,1919.3,975.75,930.416650390625,1370.15,1286.575
2011-12-31,2135.5238095238096,3758.5714285714284,10887.142857142857,3239.285714285714,609.8285725911459,617.5,692.0,1822.9761904761904,1134.904761904762,3184.0,1381.0,250.71428571428572,234.42857142857142,1926.1904761904761,2562.904761904762,2374.714285714286,1236.6190476190477,2952.0,3158.0,1192.952380952381,1571.6666666666667,333.57142857142856,2189.2380952380954,1039.047619047619,1930.2,1904.8095238095239,967.9761904761905,826.9840959821429,1380.5238095238096,1179.904761904762
2012-01-31,2138.684210526316,3845.5263157894738,10502.631578947368,3278.4210526315787,616.7368421052631,617.5,703.6315789473684,1933.157894736842,1234.3684210526317,3184.0,1365.2631578947369,263.7894736842105,205.3684210526316,1917.3684210526317,2697.4210526315787,2586.2631578947367,1206.6315789473683,2952.0,3158.0,1244.1052631578948,1646.578947368421,341.2631578947368,2297.4210526315787,1115.2631578947369,1930.2,2004.8947368421052,971.578947368421,816.973787006579,1393.3157894736842,1095.7105263157894
2012-02-29,2205.809523809524,4232.142857142857,11289.52380952381,3450.0,645.3809523809524,617.5,783.5238095238095,2086.309523809524,1325.3333333333333,3184.0,1583.952380952381,335.3809523809524,218.1904761904762,2120.0,3184.6190476190477,2890.285714285714,1349.6666666666667,2952.0,3158.0,1342.6666666666667,1869.904761904762,396.76190476190476,2632.190476190476,1270.0,1930.2,2276.4761904761904,947.0238095238095,834.0873790922619,1371.1904761904761,1166.2619047619048
2012-03-31,2341.7619047619046,4605.714285714285,12132.380952380952,3701.6666666666665,682.3809523809524,617.5,854.7142857142857,2262.6190476190477,1355.952380952381,3184.0,1730.4761904761904,382.23809523809524,222.23809523809524,2307.6190476190477,3459.7619047619046,3153.8571428571427,1484.5714285714287,2952.0,3158.0,1396.095238095238,1964.857142857143,424.23809523809524,2795.095238095238,1386.1904761904761,1930.2,2369.9523809523807,958.6904761904761,892.2221912202381,1404.047619047619,1213.095238095238
2012-04-30,2406.7,4578.5,11673.5,3497.5,656.8,617.5,842.65,2314.125,1270.85,3184.0,1485.15,349.5,205.1,2076.5,3349.75,2950.4,1407.0,2952.0,3158.0,1294.2,1818.45,396.6,2644.1,1282.0,1930.2,2350.25,915.125,873.91669921875,1359.95,1159.725
2012-05-31,2383.7619047619046,4160.238095238095,9546.666666666666,3334.7619047619046,629.1904761904761,617.5,771.1428571428571,2156.0714285714284,1089.3809523809523,3184.0,1138.4285714285713,275.57142857142856,170.42857142857142,1821.4285714285713,3115.0,2637.4285714285716,1255.3333333333333,2952.0,3158.0,1140.0,1613.0,350.6190476190476,2366.809523809524,1170.952380952381,1930.2,1997.952380952381,873.3333333333334,828.6905226934524,1287.5238095238096,1185.3333333333333
2012-06-30,2322.190476190476,4190.714285714285,9114.285714285714,3402.6190476190477,639.5714285714286,617.5,742.9047619047619,2222.4523809523807,1009.4761904761905,3184.0,1065.095238095238,272.57142857142856,159.95238095238096,1730.0,3039.0476190476193,2562.5714285714284,1294.7142857142858,2952.0,3158.0,1129.095238095238,1535.2380952380952,355.5238095238095,2436.1428571428573,1230.4761904761904,1930.2,1872.047619047619,858.0952380952381,828.0555245535714,1265.2380952380952,1313.547619047619
2012-07-31,2478.1323823474704,4206.3185802641365,8965.979538690477,3615.6071428571427,724.4827125186011,562.1246148972284,726.2937157040551,2388.367140997024,788.5830485026041,2898.3719075520835,1001.4815702892486,272.90657188778835,138.85247657412575,1630.7138090587798,3040.085228329613,2551.039527529762,1399.0804792131696,2796.5504789806546,3357.6933477492557,1174.1404738653273,1588.2809535435267,378.4817141578311,2529.1947660900296,1287.2842785063244,1889.6657075427827,1776.895717075893,922.9350004650298,882.695329938616,1317.7671537853423,1481.8790515718006
2012-08-31,2548.822615913723,4228.549549932065,8652.421323029892,3676.8930451766305,772.8936077615489,567.8096048106318,764.8376517917799,2435.8056428328805,635.3469583262568,2712.5108589504075,922.8423063858696,276.14473823879075,146.49552121369734,1646.7252197265625,3175.6882642663045,2541.9299953294835,1416.3804294752038,2666.6247770889945,3435.3560844089675,1163.740865956182,1542.3734767747962,368.11843474014944,2496.777386209239,1301.8713060461957,1888.1704313858695,1671.4169550356658,933.6922156292459,930.0664434018342,1335.7665272588315,1584.8960863196332
2012-09-30,2363.7368421052633,4406.8421052631575,9373.157894736842,3671.315789473684,794.7894736842105,539.3157894736842,713.1578947368421,2256.0526315789475,562.3157894736842,2637.4736842105262,941.7368421052631,283.36842105263156,129.52631578947367,1625.2631578947369,3155.5263157894738,2550.7894736842104,1447.1052631578948,2549.4736842105262,3351.5789473684213,1126.9473684210527,1472.578947368421,369.5263157894737,2490.5789473684213,1303.157894736842,1995.2105263157894,1577.7368421052631,917.3026315789474,958.2455283717105,1292.6315789473683,1598.5526315789473
2012-10-31,2394.0454545454545,4507.5,10433.181818181818,3609.090909090909,779.2272727272727,502.8181818181818,675.6818181818181,2287.2727272727275,618.1818181818181,2538.0454545454545,939.9545454545455,281.27272727272725,129.27272727272728,1676.3636363636363,3044.681818181818,2446.2727272727275,1538.1363636363637,2720.4545454545455,3338.181818181818,1112.3181818181818,1387.6818181818182,363.27272727272725,2414.181818181818,1254.090909090909,2075.6363636363635,1604.4545454545455,948.0681818181819,996.5150035511364,1235.590909090909,1362.7045454545455
2012-11-30,2367.5238095238096,4643.809523809524,10159.047619047618,3703.809523809524,815.1428571428571,400.57142857142856,730.1428571428571,2304.2380952380954,680.4285714285714,2673.6190476190477,850.9047619047619,310.95238095238096,128.14285714285714,1797.6190476190477,3299.7619047619046,2543.3809523809523,1599.142857142857,2830.9523809523807,3365.714285714286,1107.7619047619048,1495.1904761904761,363.95238095238096,2499.5714285714284,1265.7142857142858,2090.9523809523807,1772.047619047619,916.25,1022.2219092959449,1166.095238095238,1438.4761904761904
2012-12-31,2413.4210526315787,4971.8421052631575,9088.421052631578,3834.2105263157896,808.0526315789474,464.3157894736842,786.2631578947369,2397.3684210526317,838.9473684210526,3157.315789473684,875.0,393.05263157894734,178.57894736842104,1948.421052631579,3674.7368421052633,2876.8947368421054,1762.0,2965.2631578947367,3356.0526315789475,1197.1052631578948,1589.4736842105262,406.2631578947368,2844.5789473684213,1397.3684210526317,2212.7894736842104,1983.157894736842,907.2368421052631,996.9294754831415,1213.6842105263158,1523.0
2013-01-31,2664.5263157894738,5442.631578947368,9113.157894736842,4360.263157894737,876.8421052631579,572.1578947368421,874.3157894736842,2690.7368421052633,887.7894736842105,3324.7368421052633,1129.0,494.10526315789474,212.3684210526316,2265.7894736842104,4249.210526315789,3353.684210526316,2104.2631578947367,3666.842105263158,3511.842105263158,1345.0,1805.7894736842106,479.57894736842104,3301.315789473684,1689.4736842105262,2604.157894736842,2334.4210526315787,935.9868421052631,1047.2799907483552,1305.3157894736842,1520.3947368421052
2013-02-28,2782.842105263158,5612.631578947368,8800.526315789473,4710.789473684211,972.0526315789474,682.6315789473684,947.7894736842105,2930.4736842105262,807.4736842105264,3312.1052631578946,1362.2105263157894,532.5263157894736,202.6315789473684,2602.6315789473683,4745.526315789473,3495.2631578947367,2147.0526315789475,4110.526315789473,3860.0,1388.157894736842,1901.4736842105262,524.7894736842105,3753.9473684210525,2025.2631578947369,2708.9473684210525,2391.842105263158,1038.9473684210527,1144.9121029502467,1394.421052631579,1713.5526315789473
2013-03-31,2954.9,6051.0,10162.5,5107.5,1028.9,678.3,953.6,3057.75,795.2,3445.25,1558.65,575.6,219.5,2483.0,4886.0,3649.75,2611.2,4619.0,4445.25,1377.75,1829.95,556.5,3927.75,2077.5,2770.65,2263.3,1054.875,1224.6654846191407,1453.5,1903.375
2013-04-30,3542.4761904761904,6370.476190476191,10999.52380952381,5132.142857142857,1091.7619047619048,680.8095238095239,994.1904761904761,3325.1428571428573,1097.7142857142858,3552.8571428571427,1620.095238095238,704.6666666666666,377.6666666666667,2442.3809523809523,5361.428571428572,3806.6666666666665,3079.714285714286,5154.761904761905,4604.761904761905,1313.3809523809523,1742.3809523809523,630.952380952381,4343.333333333333,2113.3333333333335,2969.904761904762,2403.0476190476193,1134.702380952381,1401.0319068545386,1503.6666666666667,2283.690476190476
2013-05-31,3761.190476190476,6736.190476190476,10790.952380952382,4937.619047619048,1121.5238095238096,825.3333333333334,1111.7142857142858,3623.809523809524,1299.3809523809523,3645.4761904761904,1967.0,865.6190476190476,579.1904761904761,2684.285714285714,6146.666666666667,4038.5714285714284,2856.0476190476193,5114.285714285715,4570.238095238095,1405.4761904761904,1879.3333333333333,661.7142857142857,4520.476190476191,2134.285714285714,3227.6666666666665,2753.285714285714,1290.357142857143,1612.3014264787946,1585.0,2697.0238095238096
2013-06-30,3422.5,6286.0,10228.0,4366.25,1001.6,743.8,1017.65,3406.0,1263.8,3238.0,1975.15,731.4,535.05,2530.0,5779.0,3573.0,2363.65,4630.0,4049.5,1232.45,1727.5,585.3,4179.0,1930.5,2947.75,2362.85,1248.6875,1507.0829956054688,1455.55,2667.25
2013-07-31,3840.2272727272725,6749.090909090909,12680.90909090909,4636.590909090909,1120.7272727272727,851.1818181818181,1079.7272727272727,3635.2272727272725,1394.6818181818182,3314.318181818182,2178.4545454545455,794.5454545454545,647.2727272727273,2913.6363636363635,6301.363636363636,3808.181818181818,2742.3636363636365,4777.272727272727,4338.409090909091,1320.8181818181818,1815.909090909091,646.8181818181819,4730.454545454545,2136.818181818182,3394.318181818182,2325.8636363636365,1294.8863636363637,1725.9850019975142,1546.3636363636363,3069.318181818182
2013-08-31,3602.7272727272725,6185.909090909091,12432.727272727272,4581.136363636364,1041.3636363636363,874.3181818181819,1027.590909090909,3429.090909090909,1228.3181818181818,3071.909090909091,1986.0,729.7272727272727,592.9090909090909,2951.3636363636365,6211.363636363636,3705.681818181818,2570.4545454545455,4021.3636363636365,4189.318181818182,1383.1818181818182,1878.8181818181818,604.0,4517.272727272727,2074.090909090909,3127.0454545454545,2213.1363636363635,1272.215909090909,1701.3636363636363,1558.1818181818182,3164.5454545454545
2013-09-30,3577.3684210526317,6058.9473684210525,11325.263157894737,4661.0526315789475,1037.2631578947369,933.7894736842105,1007.4736842105264,3510.5263157894738,1232.7894736842106,3146.5789473684213,2094.3684210526317,765.1578947368421,526.6842105263158,3298.4210526315787,6311.578947368421,3801.0526315789475,2854.2105263157896,4186.315789473684,4243.9473684210525,1446.2105263157894,1968.7368421052631,631.2631578947369,4752.105263157895,2155.2631578947367,3216.0526315789475,2422.9473684210525,1300.657894736842,1665.6142128392269,1606.7894736842106,3281.5789473684213
2013-10-31,3618.409090909091,5734.545454545455,11256.818181818182,4636.136363636364,1028.7727272727273,939.7727272727273,995.5909090909091,3460.0,1275.0454545454545,3118.6363636363635,1939.4545454545455,743.2272727272727,528.5454545454545,3354.090909090909,6283.636363636364,3855.2272727272725,2823.2272727272725,4266.818181818182,4263.181818181818,1409.8181818181818,1972.8636363636363,624.7272727272727,4762.727272727273,2075.4545454545455,3134.681818181818,2324.5454545454545,1293.0681818181818,1739.8481778231535,1551.090909090909,3680.909090909091
2013-11-30,3676.0,5811.0,12666.5,4799.25,1186.8,1064.65,916.35,3563.25,1186.95,3208.75,1790.15,770.25,536.85,3278.0,6321.5,4102.5,2820.4,4193.0,4439.5,1393.5,1997.05,641.9,4964.75,2127.0,3314.0,2140.1,1295.0,1999.5,1592.15,3923.25
2013-12-31,3880.25,5927.0,13134.5,5037.75,1204.8,1181.65,890.85,3444.75,1165.35,3314.25,1822.85,785.1,527.95,3354.5,6240.5,4238.5,2881.5,4311.0,4446.25,1391.8,1971.75,652.7,5136.75,2140.0,3389.75,2077.7,1341.125,2109.1669982910157,1664.75,4418.75
2014-01-31,4245.578947368421,5829.210526315789,14130.263157894737,4816.0,1241.7894672594573,1275.2105263157894,928.8421052631579,3204.1052631578946,1152.7894736842106,3190.5789473684213,1763.421052631579,785.1578947368421,490.63157894736844,3321.5789473684213,6192.368421052632,4105.315789473684,2859.0,4735.263157894737,4423.578947368421,1450.6842105263158,1979.157894736842,665.8947368421053,5230.210526315789,2295.7894736842104,3269.3684210526317,2082.6315789473683,1410.9605263157894,2064.00050755551,1705.6315789473683,4277.605263157895
2014-02-28,3912.7894736842104,5658.315789473684,12156.052631578947,4771.578947368421,1254.5578870271381,1189.0,899.421052631579,3267.8947368421054,1096.3684210526317,3051.7368421052633,1711.578947368421,695.1052631578947,464.05263157894734,3017.3684210526317,5875.421052631579,3704.0,2494.0526315789475,4299.473684210527,4173.210526315789,1513.157894736842,1945.842105263158,602.4736842105264,4708.684210526316,2122.6315789473683,3044.1052631578946,2091.4736842105262,1391.7894736842106,1912.4031468441613,1640.421052631579,3798.2105263157896
2014-03-31,3816.85,5610.35,12138.5,4879.7,1237.5900146484375,1231.95,886.45,3133.75,1107.7,3098.85,1816.05,669.35,425.0,2820.0,5692.6,3646.35,2432.2,4434.5,4159.6,1495.1,1910.75,570.1,4410.25,2049.0,3016.5,2127.8,1425.525,1966.8675170898437,1622.2,3974.075
2014-04-30,3872.4761904761904,5975.047619047619,11294.52380952381,4593.0952380952385,1139.5714285714287,1131.857142857143,907.8095238095239,3258.0476190476193,932.9047619047619,3188.9523809523807,1911.857142857143,628.3809523809524,392.85714285714283,2746.190476190476,5561.714285714285,3487.5238095238096,2358.285714285714,4218.0952380952385,4070.714285714286,1460.5238095238096,1856.952380952381,556.6666666666666,4182.619047619048,2022.3809523809523,3036.8571428571427,2160.190476190476,1347.9166666666667,1818.729515438988,1576.904761904762,3779.9761904761904
2014-05-31,4018.3,5999.65,11226.75,4568.95,1230.05,1077.05,897.85,3362.9,922.05,3292.1,1700.7,633.55,390.2,2767.0,5576.1,3440.85,2450.85,3984.5,4182.0,1534.8,1964.65,564.95,4049.7,1996.0,3039.65,2231.0,1461.2875,1887.6489868164062,1660.8,3591.075
